# Detection Metadata
detection_timestamp_utc,detection_timestamp_local,timezone_offset_hours,confidence,fall_detected,participant_name,participant_gender
2026-01-13T14:19:30.001815+00:00,2026-01-13T16:19:30.001815+00:00,2.0,0.003098119283095002,False,Sato_1,0

# Sensor Data
time,field,value,measurement,prediction,participant_gender
2026-01-13 14:19:17.803000+00:00,bosch_acc_x,-5803.0,SMART_DATA,0,0
2026-01-13 14:19:17.824000+00:00,bosch_acc_x,-4227.0,SMART_DATA,0,0
2026-01-13 14:19:17.844000+00:00,bosch_acc_x,-2476.0,SMART_DATA,0,0
2026-01-13 14:19:17.864000+00:00,bosch_acc_x,-1743.0,SMART_DATA,0,0
2026-01-13 14:19:17.884000+00:00,bosch_acc_x,-1606.0,SMART_DATA,0,0
2026-01-13 14:19:17.904000+00:00,bosch_acc_x,-2208.0,SMART_DATA,0,0
2026-01-13 14:19:17.924000+00:00,bosch_acc_x,-2990.0,SMART_DATA,0,0
2026-01-13 14:19:17.944000+00:00,bosch_acc_x,-3793.0,SMART_DATA,0,0
2026-01-13 14:19:17.964000+00:00,bosch_acc_x,-4480.0,SMART_DATA,0,0
2026-01-13 14:19:17.984000+00:00,bosch_acc_x,-5452.0,SMART_DATA,0,0
2026-01-13 14:19:18.004000+00:00,bosch_acc_x,-6222.0,SMART_DATA,0,0
2026-01-13 14:19:18.024000+00:00,bosch_acc_x,-6612.0,SMART_DATA,0,0
2026-01-13 14:19:18.044000+00:00,bosch_acc_x,-6875.0,SMART_DATA,0,0
2026-01-13 14:19:18.065000+00:00,bosch_acc_x,-6769.0,SMART_DATA,0,0
2026-01-13 14:19:18.085000+00:00,bosch_acc_x,-6250.0,SMART_DATA,0,0
2026-01-13 14:19:18.105000+00:00,bosch_acc_x,-5921.0,SMART_DATA,0,0
2026-01-13 14:19:18.125000+00:00,bosch_acc_x,-5185.0,SMART_DATA,0,0
2026-01-13 14:19:18.145000+00:00,bosch_acc_x,-4016.0,SMART_DATA,0,0
2026-01-13 14:19:18.165000+00:00,bosch_acc_x,-2645.0,SMART_DATA,0,0
2026-01-13 14:19:18.185000+00:00,bosch_acc_x,-1056.0,SMART_DATA,0,0
2026-01-13 14:19:18.205000+00:00,bosch_acc_x,-505.0,SMART_DATA,0,0
2026-01-13 14:19:18.225000+00:00,bosch_acc_x,-864.0,SMART_DATA,0,0
2026-01-13 14:19:18.245000+00:00,bosch_acc_x,-173.0,SMART_DATA,0,0
2026-01-13 14:19:18.265000+00:00,bosch_acc_x,642.0,SMART_DATA,0,0
2026-01-13 14:19:18.285000+00:00,bosch_acc_x,-328.0,SMART_DATA,0,0
2026-01-13 14:19:18.306000+00:00,bosch_acc_x,-3038.0,SMART_DATA,0,0
2026-01-13 14:19:18.326000+00:00,bosch_acc_x,-4412.0,SMART_DATA,0,0
2026-01-13 14:19:18.346000+00:00,bosch_acc_x,-3978.0,SMART_DATA,0,0
2026-01-13 14:19:18.366000+00:00,bosch_acc_x,-7381.0,SMART_DATA,0,0
2026-01-13 14:19:18.386000+00:00,bosch_acc_x,-12766.0,SMART_DATA,0,0
2026-01-13 14:19:18.406000+00:00,bosch_acc_x,-15313.0,SMART_DATA,0,0
2026-01-13 14:19:18.426000+00:00,bosch_acc_x,-24252.0,SMART_DATA,0,0
2026-01-13 14:19:18.446000+00:00,bosch_acc_x,-20878.0,SMART_DATA,0,0
2026-01-13 14:19:18.466000+00:00,bosch_acc_x,-19664.0,SMART_DATA,0,0
2026-01-13 14:19:18.486000+00:00,bosch_acc_x,-14595.0,SMART_DATA,0,0
2026-01-13 14:19:18.506000+00:00,bosch_acc_x,1799.0,SMART_DATA,0,0
2026-01-13 14:19:18.527000+00:00,bosch_acc_x,4942.0,SMART_DATA,0,0
2026-01-13 14:19:18.547000+00:00,bosch_acc_x,866.0,SMART_DATA,0,0
2026-01-13 14:19:18.567000+00:00,bosch_acc_x,-2577.0,SMART_DATA,0,0
2026-01-13 14:19:18.587000+00:00,bosch_acc_x,-1389.0,SMART_DATA,0,0
2026-01-13 14:19:18.607000+00:00,bosch_acc_x,1178.0,SMART_DATA,0,0
2026-01-13 14:19:18.627000+00:00,bosch_acc_x,5051.0,SMART_DATA,0,0
2026-01-13 14:19:18.647000+00:00,bosch_acc_x,3392.0,SMART_DATA,0,0
2026-01-13 14:19:18.667000+00:00,bosch_acc_x,516.0,SMART_DATA,0,0
2026-01-13 14:19:18.687000+00:00,bosch_acc_x,516.0,SMART_DATA,0,0
2026-01-13 14:19:18.707000+00:00,bosch_acc_x,-1590.0,SMART_DATA,0,0
2026-01-13 14:19:18.727000+00:00,bosch_acc_x,-1326.0,SMART_DATA,0,0
2026-01-13 14:19:18.747000+00:00,bosch_acc_x,-1072.0,SMART_DATA,0,0
2026-01-13 14:19:18.768000+00:00,bosch_acc_x,-1270.0,SMART_DATA,0,0
2026-01-13 14:19:18.788000+00:00,bosch_acc_x,-461.0,SMART_DATA,0,0
2026-01-13 14:19:18.808000+00:00,bosch_acc_x,57.0,SMART_DATA,0,0
2026-01-13 14:19:18.828000+00:00,bosch_acc_x,1011.0,SMART_DATA,0,0
2026-01-13 14:19:18.848000+00:00,bosch_acc_x,783.0,SMART_DATA,0,0
2026-01-13 14:19:18.868000+00:00,bosch_acc_x,-236.0,SMART_DATA,0,0
2026-01-13 14:19:18.888000+00:00,bosch_acc_x,-600.0,SMART_DATA,0,0
2026-01-13 14:19:18.908000+00:00,bosch_acc_x,-653.0,SMART_DATA,0,0
2026-01-13 14:19:18.928000+00:00,bosch_acc_x,-573.0,SMART_DATA,0,0
2026-01-13 14:19:18.948000+00:00,bosch_acc_x,-207.0,SMART_DATA,0,0
2026-01-13 14:19:18.968000+00:00,bosch_acc_x,208.0,SMART_DATA,0,0
2026-01-13 14:19:18.988000+00:00,bosch_acc_x,322.0,SMART_DATA,0,0
2026-01-13 14:19:19.009000+00:00,bosch_acc_x,113.0,SMART_DATA,0,0
2026-01-13 14:19:19.029000+00:00,bosch_acc_x,480.0,SMART_DATA,0,0
2026-01-13 14:19:19.049000+00:00,bosch_acc_x,714.0,SMART_DATA,0,0
2026-01-13 14:19:19.069000+00:00,bosch_acc_x,590.0,SMART_DATA,0,0
2026-01-13 14:19:19.089000+00:00,bosch_acc_x,612.0,SMART_DATA,0,0
2026-01-13 14:19:19.109000+00:00,bosch_acc_x,427.0,SMART_DATA,0,0
2026-01-13 14:19:19.129000+00:00,bosch_acc_x,228.0,SMART_DATA,0,0
2026-01-13 14:19:19.149000+00:00,bosch_acc_x,-40.0,SMART_DATA,0,0
2026-01-13 14:19:19.169000+00:00,bosch_acc_x,-40.0,SMART_DATA,0,0
2026-01-13 14:19:19.189000+00:00,bosch_acc_x,145.0,SMART_DATA,0,0
2026-01-13 14:19:19.209000+00:00,bosch_acc_x,350.0,SMART_DATA,0,0
2026-01-13 14:19:19.230000+00:00,bosch_acc_x,467.0,SMART_DATA,0,0
2026-01-13 14:19:19.250000+00:00,bosch_acc_x,367.0,SMART_DATA,0,0
2026-01-13 14:19:19.270000+00:00,bosch_acc_x,323.0,SMART_DATA,0,0
2026-01-13 14:19:19.290000+00:00,bosch_acc_x,326.0,SMART_DATA,0,0
2026-01-13 14:19:19.310000+00:00,bosch_acc_x,242.0,SMART_DATA,0,0
2026-01-13 14:19:19.330000+00:00,bosch_acc_x,235.0,SMART_DATA,0,0
2026-01-13 14:19:19.350000+00:00,bosch_acc_x,380.0,SMART_DATA,0,0
2026-01-13 14:19:19.370000+00:00,bosch_acc_x,300.0,SMART_DATA,0,0
2026-01-13 14:19:19.390000+00:00,bosch_acc_x,113.0,SMART_DATA,0,0
2026-01-13 14:19:19.410000+00:00,bosch_acc_x,124.0,SMART_DATA,0,0
2026-01-13 14:19:19.430000+00:00,bosch_acc_x,206.0,SMART_DATA,0,0
2026-01-13 14:19:19.450000+00:00,bosch_acc_x,235.0,SMART_DATA,0,0
2026-01-13 14:19:19.471000+00:00,bosch_acc_x,247.0,SMART_DATA,0,0
2026-01-13 14:19:19.491000+00:00,bosch_acc_x,186.0,SMART_DATA,0,0
2026-01-13 14:19:19.511000+00:00,bosch_acc_x,169.0,SMART_DATA,0,0
2026-01-13 14:19:19.531000+00:00,bosch_acc_x,166.0,SMART_DATA,0,0
2026-01-13 14:19:19.551000+00:00,bosch_acc_x,77.0,SMART_DATA,0,0
2026-01-13 14:19:19.571000+00:00,bosch_acc_x,153.0,SMART_DATA,0,0
2026-01-13 14:19:19.591000+00:00,bosch_acc_x,259.0,SMART_DATA,0,0
2026-01-13 14:19:19.611000+00:00,bosch_acc_x,309.0,SMART_DATA,0,0
2026-01-13 14:19:19.631000+00:00,bosch_acc_x,144.0,SMART_DATA,0,0
2026-01-13 14:19:19.651000+00:00,bosch_acc_x,120.0,SMART_DATA,0,0
2026-01-13 14:19:19.671000+00:00,bosch_acc_x,60.0,SMART_DATA,0,0
2026-01-13 14:19:19.691000+00:00,bosch_acc_x,123.0,SMART_DATA,0,0
2026-01-13 14:19:19.712000+00:00,bosch_acc_x,184.0,SMART_DATA,0,0
2026-01-13 14:19:19.732000+00:00,bosch_acc_x,207.0,SMART_DATA,0,0
2026-01-13 14:19:19.752000+00:00,bosch_acc_x,231.0,SMART_DATA,0,0
2026-01-13 14:19:19.772000+00:00,bosch_acc_x,376.0,SMART_DATA,0,0
2026-01-13 14:19:19.792000+00:00,bosch_acc_x,213.0,SMART_DATA,0,0
2026-01-13 14:19:19.812000+00:00,bosch_acc_x,258.0,SMART_DATA,0,0
2026-01-13 14:19:19.832000+00:00,bosch_acc_x,330.0,SMART_DATA,0,0
2026-01-13 14:19:19.852000+00:00,bosch_acc_x,264.0,SMART_DATA,0,0
2026-01-13 14:19:19.872000+00:00,bosch_acc_x,103.0,SMART_DATA,0,0
2026-01-13 14:19:19.892000+00:00,bosch_acc_x,108.0,SMART_DATA,0,0
2026-01-13 14:19:19.912000+00:00,bosch_acc_x,132.0,SMART_DATA,0,0
2026-01-13 14:19:19.932000+00:00,bosch_acc_x,113.0,SMART_DATA,0,0
2026-01-13 14:19:19.953000+00:00,bosch_acc_x,88.0,SMART_DATA,0,0
2026-01-13 14:19:19.973000+00:00,bosch_acc_x,155.0,SMART_DATA,0,0
2026-01-13 14:19:19.993000+00:00,bosch_acc_x,223.0,SMART_DATA,0,0
2026-01-13 14:19:20.013000+00:00,bosch_acc_x,187.0,SMART_DATA,0,0
2026-01-13 14:19:20.033000+00:00,bosch_acc_x,137.0,SMART_DATA,0,0
2026-01-13 14:19:20.053000+00:00,bosch_acc_x,167.0,SMART_DATA,0,0
2026-01-13 14:19:20.073000+00:00,bosch_acc_x,210.0,SMART_DATA,0,0
2026-01-13 14:19:20.093000+00:00,bosch_acc_x,200.0,SMART_DATA,0,0
2026-01-13 14:19:20.113000+00:00,bosch_acc_x,123.0,SMART_DATA,0,0
2026-01-13 14:19:20.133000+00:00,bosch_acc_x,142.0,SMART_DATA,0,0
2026-01-13 14:19:20.153000+00:00,bosch_acc_x,185.0,SMART_DATA,0,0
2026-01-13 14:19:20.173000+00:00,bosch_acc_x,155.0,SMART_DATA,0,0
2026-01-13 14:19:20.194000+00:00,bosch_acc_x,103.0,SMART_DATA,0,0
2026-01-13 14:19:20.214000+00:00,bosch_acc_x,142.0,SMART_DATA,0,0
2026-01-13 14:19:20.234000+00:00,bosch_acc_x,174.0,SMART_DATA,0,0
2026-01-13 14:19:20.254000+00:00,bosch_acc_x,133.0,SMART_DATA,0,0
2026-01-13 14:19:20.274000+00:00,bosch_acc_x,130.0,SMART_DATA,0,0
2026-01-13 14:19:20.294000+00:00,bosch_acc_x,116.0,SMART_DATA,0,0
2026-01-13 14:19:20.314000+00:00,bosch_acc_x,164.0,SMART_DATA,0,0
2026-01-13 14:19:20.334000+00:00,bosch_acc_x,138.0,SMART_DATA,0,0
2026-01-13 14:19:20.354000+00:00,bosch_acc_x,159.0,SMART_DATA,0,0
2026-01-13 14:19:20.374000+00:00,bosch_acc_x,191.0,SMART_DATA,0,0
2026-01-13 14:19:20.394000+00:00,bosch_acc_x,165.0,SMART_DATA,0,0
2026-01-13 14:19:20.414000+00:00,bosch_acc_x,106.0,SMART_DATA,0,0
2026-01-13 14:19:20.435000+00:00,bosch_acc_x,113.0,SMART_DATA,0,0
2026-01-13 14:19:20.455000+00:00,bosch_acc_x,136.0,SMART_DATA,0,0
2026-01-13 14:19:20.475000+00:00,bosch_acc_x,123.0,SMART_DATA,0,0
2026-01-13 14:19:20.495000+00:00,bosch_acc_x,64.0,SMART_DATA,0,0
2026-01-13 14:19:20.515000+00:00,bosch_acc_x,33.0,SMART_DATA,0,0
2026-01-13 14:19:20.535000+00:00,bosch_acc_x,104.0,SMART_DATA,0,0
2026-01-13 14:19:20.555000+00:00,bosch_acc_x,106.0,SMART_DATA,0,0
2026-01-13 14:19:20.575000+00:00,bosch_acc_x,50.0,SMART_DATA,0,0
2026-01-13 14:19:20.595000+00:00,bosch_acc_x,71.0,SMART_DATA,0,0
2026-01-13 14:19:20.615000+00:00,bosch_acc_x,149.0,SMART_DATA,0,0
2026-01-13 14:19:20.635000+00:00,bosch_acc_x,148.0,SMART_DATA,0,0
2026-01-13 14:19:20.656000+00:00,bosch_acc_x,87.0,SMART_DATA,0,0
2026-01-13 14:19:20.676000+00:00,bosch_acc_x,82.0,SMART_DATA,0,0
2026-01-13 14:19:20.696000+00:00,bosch_acc_x,164.0,SMART_DATA,0,0
2026-01-13 14:19:20.716000+00:00,bosch_acc_x,196.0,SMART_DATA,0,0
2026-01-13 14:19:20.736000+00:00,bosch_acc_x,169.0,SMART_DATA,0,0
2026-01-13 14:19:20.756000+00:00,bosch_acc_x,132.0,SMART_DATA,0,0
2026-01-13 14:19:20.776000+00:00,bosch_acc_x,123.0,SMART_DATA,0,0
2026-01-13 14:19:20.796000+00:00,bosch_acc_x,118.0,SMART_DATA,0,0
2026-01-13 14:19:20.816000+00:00,bosch_acc_x,128.0,SMART_DATA,0,0
2026-01-13 14:19:20.836000+00:00,bosch_acc_x,103.0,SMART_DATA,0,0
2026-01-13 14:19:20.856000+00:00,bosch_acc_x,74.0,SMART_DATA,0,0
2026-01-13 14:19:20.876000+00:00,bosch_acc_x,78.0,SMART_DATA,0,0
2026-01-13 14:19:20.897000+00:00,bosch_acc_x,70.0,SMART_DATA,0,0
2026-01-13 14:19:20.917000+00:00,bosch_acc_x,66.0,SMART_DATA,0,0
2026-01-13 14:19:20.937000+00:00,bosch_acc_x,43.0,SMART_DATA,0,0
2026-01-13 14:19:20.957000+00:00,bosch_acc_x,71.0,SMART_DATA,0,0
2026-01-13 14:19:20.977000+00:00,bosch_acc_x,121.0,SMART_DATA,0,0
2026-01-13 14:19:20.997000+00:00,bosch_acc_x,140.0,SMART_DATA,0,0
2026-01-13 14:19:21.017000+00:00,bosch_acc_x,148.0,SMART_DATA,0,0
2026-01-13 14:19:21.037000+00:00,bosch_acc_x,168.0,SMART_DATA,0,0
2026-01-13 14:19:21.057000+00:00,bosch_acc_x,151.0,SMART_DATA,0,0
2026-01-13 14:19:21.077000+00:00,bosch_acc_x,146.0,SMART_DATA,0,0
2026-01-13 14:19:21.097000+00:00,bosch_acc_x,147.0,SMART_DATA,0,0
2026-01-13 14:19:21.117000+00:00,bosch_acc_x,155.0,SMART_DATA,0,0
2026-01-13 14:19:21.138000+00:00,bosch_acc_x,105.0,SMART_DATA,0,0
2026-01-13 14:19:21.158000+00:00,bosch_acc_x,50.0,SMART_DATA,0,0
2026-01-13 14:19:21.178000+00:00,bosch_acc_x,57.0,SMART_DATA,0,0
2026-01-13 14:19:21.198000+00:00,bosch_acc_x,78.0,SMART_DATA,0,0
2026-01-13 14:19:21.218000+00:00,bosch_acc_x,84.0,SMART_DATA,0,0
2026-01-13 14:19:21.238000+00:00,bosch_acc_x,95.0,SMART_DATA,0,0
2026-01-13 14:19:21.258000+00:00,bosch_acc_x,77.0,SMART_DATA,0,0
2026-01-13 14:19:21.278000+00:00,bosch_acc_x,96.0,SMART_DATA,0,0
2026-01-13 14:19:21.298000+00:00,bosch_acc_x,117.0,SMART_DATA,0,0
2026-01-13 14:19:21.318000+00:00,bosch_acc_x,124.0,SMART_DATA,0,0
2026-01-13 14:19:21.338000+00:00,bosch_acc_x,134.0,SMART_DATA,0,0
2026-01-13 14:19:21.358000+00:00,bosch_acc_x,154.0,SMART_DATA,0,0
2026-01-13 14:19:21.379000+00:00,bosch_acc_x,153.0,SMART_DATA,0,0
2026-01-13 14:19:21.399000+00:00,bosch_acc_x,157.0,SMART_DATA,0,0
2026-01-13 14:19:21.419000+00:00,bosch_acc_x,137.0,SMART_DATA,0,0
2026-01-13 14:19:21.439000+00:00,bosch_acc_x,125.0,SMART_DATA,0,0
2026-01-13 14:19:21.459000+00:00,bosch_acc_x,113.0,SMART_DATA,0,0
2026-01-13 14:19:21.479000+00:00,bosch_acc_x,83.0,SMART_DATA,0,0
2026-01-13 14:19:21.499000+00:00,bosch_acc_x,78.0,SMART_DATA,0,0
2026-01-13 14:19:21.519000+00:00,bosch_acc_x,95.0,SMART_DATA,0,0
2026-01-13 14:19:21.539000+00:00,bosch_acc_x,90.0,SMART_DATA,0,0
2026-01-13 14:19:21.559000+00:00,bosch_acc_x,71.0,SMART_DATA,0,0
2026-01-13 14:19:21.579000+00:00,bosch_acc_x,75.0,SMART_DATA,0,0
2026-01-13 14:19:21.600000+00:00,bosch_acc_x,92.0,SMART_DATA,0,0
2026-01-13 14:19:21.620000+00:00,bosch_acc_x,103.0,SMART_DATA,0,0
2026-01-13 14:19:21.640000+00:00,bosch_acc_x,110.0,SMART_DATA,0,0
2026-01-13 14:19:21.660000+00:00,bosch_acc_x,132.0,SMART_DATA,0,0
2026-01-13 14:19:21.680000+00:00,bosch_acc_x,132.0,SMART_DATA,0,0
2026-01-13 14:19:21.700000+00:00,bosch_acc_x,121.0,SMART_DATA,0,0
2026-01-13 14:19:21.720000+00:00,bosch_acc_x,133.0,SMART_DATA,0,0
2026-01-13 14:19:21.740000+00:00,bosch_acc_x,141.0,SMART_DATA,0,0
2026-01-13 14:19:21.760000+00:00,bosch_acc_x,139.0,SMART_DATA,0,0
2026-01-13 14:19:21.780000+00:00,bosch_acc_x,118.0,SMART_DATA,0,0
2026-01-13 14:19:21.800000+00:00,bosch_acc_x,107.0,SMART_DATA,0,0
2026-01-13 14:19:21.821000+00:00,bosch_acc_x,107.0,SMART_DATA,0,0
2026-01-13 14:19:21.841000+00:00,bosch_acc_x,124.0,SMART_DATA,0,0
2026-01-13 14:19:21.861000+00:00,bosch_acc_x,127.0,SMART_DATA,0,0
2026-01-13 14:19:21.881000+00:00,bosch_acc_x,110.0,SMART_DATA,0,0
2026-01-13 14:19:21.901000+00:00,bosch_acc_x,124.0,SMART_DATA,0,0
2026-01-13 14:19:21.921000+00:00,bosch_acc_x,134.0,SMART_DATA,0,0
2026-01-13 14:19:21.941000+00:00,bosch_acc_x,124.0,SMART_DATA,0,0
2026-01-13 14:19:21.961000+00:00,bosch_acc_x,118.0,SMART_DATA,0,0
2026-01-13 14:19:21.981000+00:00,bosch_acc_x,131.0,SMART_DATA,0,0
2026-01-13 14:19:22.001000+00:00,bosch_acc_x,153.0,SMART_DATA,0,0
2026-01-13 14:19:22.021000+00:00,bosch_acc_x,151.0,SMART_DATA,0,0
2026-01-13 14:19:22.041000+00:00,bosch_acc_x,121.0,SMART_DATA,0,0
2026-01-13 14:19:22.062000+00:00,bosch_acc_x,85.0,SMART_DATA,0,0
2026-01-13 14:19:22.082000+00:00,bosch_acc_x,111.0,SMART_DATA,0,0
2026-01-13 14:19:22.102000+00:00,bosch_acc_x,129.0,SMART_DATA,0,0
2026-01-13 14:19:22.122000+00:00,bosch_acc_x,127.0,SMART_DATA,0,0
2026-01-13 14:19:22.142000+00:00,bosch_acc_x,124.0,SMART_DATA,0,0
2026-01-13 14:19:22.162000+00:00,bosch_acc_x,121.0,SMART_DATA,0,0
2026-01-13 14:19:22.182000+00:00,bosch_acc_x,114.0,SMART_DATA,0,0
2026-01-13 14:19:22.202000+00:00,bosch_acc_x,104.0,SMART_DATA,0,0
2026-01-13 14:19:22.222000+00:00,bosch_acc_x,97.0,SMART_DATA,0,0
2026-01-13 14:19:22.242000+00:00,bosch_acc_x,108.0,SMART_DATA,0,0
2026-01-13 14:19:22.262000+00:00,bosch_acc_x,121.0,SMART_DATA,0,0
2026-01-13 14:19:22.282000+00:00,bosch_acc_x,117.0,SMART_DATA,0,0
2026-01-13 14:19:22.303000+00:00,bosch_acc_x,106.0,SMART_DATA,0,0
2026-01-13 14:19:22.323000+00:00,bosch_acc_x,110.0,SMART_DATA,0,0
2026-01-13 14:19:22.343000+00:00,bosch_acc_x,137.0,SMART_DATA,0,0
2026-01-13 14:19:22.363000+00:00,bosch_acc_x,139.0,SMART_DATA,0,0
2026-01-13 14:19:22.383000+00:00,bosch_acc_x,117.0,SMART_DATA,0,0
2026-01-13 14:19:22.403000+00:00,bosch_acc_x,111.0,SMART_DATA,0,0
2026-01-13 14:19:22.423000+00:00,bosch_acc_x,123.0,SMART_DATA,0,0
2026-01-13 14:19:22.443000+00:00,bosch_acc_x,129.0,SMART_DATA,0,0
2026-01-13 14:19:22.463000+00:00,bosch_acc_x,124.0,SMART_DATA,0,0
2026-01-13 14:19:22.483000+00:00,bosch_acc_x,122.0,SMART_DATA,0,0
2026-01-13 14:19:22.503000+00:00,bosch_acc_x,122.0,SMART_DATA,0,0
2026-01-13 14:19:22.524000+00:00,bosch_acc_x,140.0,SMART_DATA,0,0
2026-01-13 14:19:22.544000+00:00,bosch_acc_x,155.0,SMART_DATA,0,0
2026-01-13 14:19:22.564000+00:00,bosch_acc_x,134.0,SMART_DATA,0,0
2026-01-13 14:19:22.584000+00:00,bosch_acc_x,99.0,SMART_DATA,0,0
2026-01-13 14:19:22.604000+00:00,bosch_acc_x,98.0,SMART_DATA,0,0
2026-01-13 14:19:22.624000+00:00,bosch_acc_x,149.0,SMART_DATA,0,0
2026-01-13 14:19:22.644000+00:00,bosch_acc_x,126.0,SMART_DATA,0,0
2026-01-13 14:19:22.664000+00:00,bosch_acc_x,87.0,SMART_DATA,0,0
2026-01-13 14:19:22.684000+00:00,bosch_acc_x,98.0,SMART_DATA,0,0
