# Detection Metadata
detection_timestamp_utc,detection_timestamp_local,timezone_offset_hours,confidence,fall_detected,participant_name,participant_gender
2026-01-13T14:18:51.532340+00:00,2026-01-13T16:18:51.532340+00:00,2.0,0.000809526420198381,False,Sato_1,0

# Sensor Data
time,field,value,measurement,prediction,participant_gender
2026-01-13 14:18:40.533102+00:00,ground_truth,1.0,SMART_DATA,0,0
2026-01-13 14:18:37.511000+00:00,bosch_acc_x,-4762.0,SMART_DATA,0,0
2026-01-13 14:18:37.531000+00:00,bosch_acc_x,-4292.0,SMART_DATA,0,0
2026-01-13 14:18:37.551000+00:00,bosch_acc_x,-4305.0,SMART_DATA,0,0
2026-01-13 14:18:37.572000+00:00,bosch_acc_x,-4909.0,SMART_DATA,0,0
2026-01-13 14:18:37.592000+00:00,bosch_acc_x,-5710.0,SMART_DATA,0,0
2026-01-13 14:18:37.612000+00:00,bosch_acc_x,-6196.0,SMART_DATA,0,0
2026-01-13 14:18:37.632000+00:00,bosch_acc_x,-5941.0,SMART_DATA,0,0
2026-01-13 14:18:37.652000+00:00,bosch_acc_x,-5333.0,SMART_DATA,0,0
2026-01-13 14:18:37.672000+00:00,bosch_acc_x,-4936.0,SMART_DATA,0,0
2026-01-13 14:18:37.692000+00:00,bosch_acc_x,-4766.0,SMART_DATA,0,0
2026-01-13 14:18:37.712000+00:00,bosch_acc_x,-4463.0,SMART_DATA,0,0
2026-01-13 14:18:37.732000+00:00,bosch_acc_x,-4248.0,SMART_DATA,0,0
2026-01-13 14:18:37.752000+00:00,bosch_acc_x,-4124.0,SMART_DATA,0,0
2026-01-13 14:18:37.772000+00:00,bosch_acc_x,-4031.0,SMART_DATA,0,0
2026-01-13 14:18:37.792000+00:00,bosch_acc_x,-3893.0,SMART_DATA,0,0
2026-01-13 14:18:37.813000+00:00,bosch_acc_x,-3679.0,SMART_DATA,0,0
2026-01-13 14:18:37.833000+00:00,bosch_acc_x,-3413.0,SMART_DATA,0,0
2026-01-13 14:18:37.853000+00:00,bosch_acc_x,-3181.0,SMART_DATA,0,0
2026-01-13 14:18:37.873000+00:00,bosch_acc_x,-3052.0,SMART_DATA,0,0
2026-01-13 14:18:37.893000+00:00,bosch_acc_x,-2944.0,SMART_DATA,0,0
2026-01-13 14:18:37.913000+00:00,bosch_acc_x,-2749.0,SMART_DATA,0,0
2026-01-13 14:18:37.933000+00:00,bosch_acc_x,-2653.0,SMART_DATA,0,0
2026-01-13 14:18:37.953000+00:00,bosch_acc_x,-2739.0,SMART_DATA,0,0
2026-01-13 14:18:37.973000+00:00,bosch_acc_x,-2853.0,SMART_DATA,0,0
2026-01-13 14:18:37.993000+00:00,bosch_acc_x,-2904.0,SMART_DATA,0,0
2026-01-13 14:18:38.013000+00:00,bosch_acc_x,-3107.0,SMART_DATA,0,0
2026-01-13 14:18:38.034000+00:00,bosch_acc_x,-3491.0,SMART_DATA,0,0
2026-01-13 14:18:38.054000+00:00,bosch_acc_x,-4127.0,SMART_DATA,0,0
2026-01-13 14:18:38.074000+00:00,bosch_acc_x,-4924.0,SMART_DATA,0,0
2026-01-13 14:18:38.094000+00:00,bosch_acc_x,-5542.0,SMART_DATA,0,0
2026-01-13 14:18:38.114000+00:00,bosch_acc_x,-5256.0,SMART_DATA,0,0
2026-01-13 14:18:38.134000+00:00,bosch_acc_x,-4626.0,SMART_DATA,0,0
2026-01-13 14:18:38.154000+00:00,bosch_acc_x,-4959.0,SMART_DATA,0,0
2026-01-13 14:18:38.174000+00:00,bosch_acc_x,-5808.0,SMART_DATA,0,0
2026-01-13 14:18:38.194000+00:00,bosch_acc_x,-6177.0,SMART_DATA,0,0
2026-01-13 14:18:38.214000+00:00,bosch_acc_x,-5844.0,SMART_DATA,0,0
2026-01-13 14:18:38.234000+00:00,bosch_acc_x,-5315.0,SMART_DATA,0,0
2026-01-13 14:18:38.254000+00:00,bosch_acc_x,-4717.0,SMART_DATA,0,0
2026-01-13 14:18:38.275000+00:00,bosch_acc_x,-4103.0,SMART_DATA,0,0
2026-01-13 14:18:38.295000+00:00,bosch_acc_x,-3787.0,SMART_DATA,0,0
2026-01-13 14:18:38.315000+00:00,bosch_acc_x,-3552.0,SMART_DATA,0,0
2026-01-13 14:18:38.335000+00:00,bosch_acc_x,-3386.0,SMART_DATA,0,0
2026-01-13 14:18:38.355000+00:00,bosch_acc_x,-3418.0,SMART_DATA,0,0
2026-01-13 14:18:38.375000+00:00,bosch_acc_x,-3346.0,SMART_DATA,0,0
2026-01-13 14:18:38.395000+00:00,bosch_acc_x,-3243.0,SMART_DATA,0,0
2026-01-13 14:18:38.415000+00:00,bosch_acc_x,-3313.0,SMART_DATA,0,0
2026-01-13 14:18:38.435000+00:00,bosch_acc_x,-3527.0,SMART_DATA,0,0
2026-01-13 14:18:38.455000+00:00,bosch_acc_x,-3708.0,SMART_DATA,0,0
2026-01-13 14:18:38.475000+00:00,bosch_acc_x,-3740.0,SMART_DATA,0,0
2026-01-13 14:18:38.496000+00:00,bosch_acc_x,-3650.0,SMART_DATA,0,0
2026-01-13 14:18:38.516000+00:00,bosch_acc_x,-3643.0,SMART_DATA,0,0
2026-01-13 14:18:38.536000+00:00,bosch_acc_x,-3746.0,SMART_DATA,0,0
2026-01-13 14:18:38.556000+00:00,bosch_acc_x,-3882.0,SMART_DATA,0,0
2026-01-13 14:18:38.576000+00:00,bosch_acc_x,-4096.0,SMART_DATA,0,0
2026-01-13 14:18:38.596000+00:00,bosch_acc_x,-4322.0,SMART_DATA,0,0
2026-01-13 14:18:38.616000+00:00,bosch_acc_x,-4590.0,SMART_DATA,0,0
2026-01-13 14:18:38.636000+00:00,bosch_acc_x,-5252.0,SMART_DATA,0,0
2026-01-13 14:18:38.656000+00:00,bosch_acc_x,-5764.0,SMART_DATA,0,0
2026-01-13 14:18:38.676000+00:00,bosch_acc_x,-5488.0,SMART_DATA,0,0
2026-01-13 14:18:38.696000+00:00,bosch_acc_x,-5060.0,SMART_DATA,0,0
2026-01-13 14:18:38.716000+00:00,bosch_acc_x,-5119.0,SMART_DATA,0,0
2026-01-13 14:18:38.737000+00:00,bosch_acc_x,-5596.0,SMART_DATA,0,0
2026-01-13 14:18:38.757000+00:00,bosch_acc_x,-5984.0,SMART_DATA,0,0
2026-01-13 14:18:38.777000+00:00,bosch_acc_x,-6066.0,SMART_DATA,0,0
2026-01-13 14:18:38.797000+00:00,bosch_acc_x,-5866.0,SMART_DATA,0,0
2026-01-13 14:18:38.817000+00:00,bosch_acc_x,-5364.0,SMART_DATA,0,0
2026-01-13 14:18:38.837000+00:00,bosch_acc_x,-5000.0,SMART_DATA,0,0
2026-01-13 14:18:38.857000+00:00,bosch_acc_x,-4771.0,SMART_DATA,0,0
2026-01-13 14:18:38.877000+00:00,bosch_acc_x,-4476.0,SMART_DATA,0,0
2026-01-13 14:18:38.897000+00:00,bosch_acc_x,-4090.0,SMART_DATA,0,0
2026-01-13 14:18:38.917000+00:00,bosch_acc_x,-3879.0,SMART_DATA,0,0
2026-01-13 14:18:38.937000+00:00,bosch_acc_x,-3772.0,SMART_DATA,0,0
2026-01-13 14:18:38.958000+00:00,bosch_acc_x,-3547.0,SMART_DATA,0,0
2026-01-13 14:18:38.978000+00:00,bosch_acc_x,-3230.0,SMART_DATA,0,0
2026-01-13 14:18:38.998000+00:00,bosch_acc_x,-2976.0,SMART_DATA,0,0
2026-01-13 14:18:39.018000+00:00,bosch_acc_x,-2829.0,SMART_DATA,0,0
2026-01-13 14:18:39.038000+00:00,bosch_acc_x,-2717.0,SMART_DATA,0,0
2026-01-13 14:18:39.058000+00:00,bosch_acc_x,-2658.0,SMART_DATA,0,0
2026-01-13 14:18:39.078000+00:00,bosch_acc_x,-2608.0,SMART_DATA,0,0
2026-01-13 14:18:39.098000+00:00,bosch_acc_x,-2634.0,SMART_DATA,0,0
2026-01-13 14:18:39.118000+00:00,bosch_acc_x,-2764.0,SMART_DATA,0,0
2026-01-13 14:18:39.138000+00:00,bosch_acc_x,-2889.0,SMART_DATA,0,0
2026-01-13 14:18:39.158000+00:00,bosch_acc_x,-3017.0,SMART_DATA,0,0
2026-01-13 14:18:39.179000+00:00,bosch_acc_x,-3169.0,SMART_DATA,0,0
2026-01-13 14:18:39.199000+00:00,bosch_acc_x,-3410.0,SMART_DATA,0,0
2026-01-13 14:18:39.219000+00:00,bosch_acc_x,-3996.0,SMART_DATA,0,0
2026-01-13 14:18:39.239000+00:00,bosch_acc_x,-4906.0,SMART_DATA,0,0
2026-01-13 14:18:39.259000+00:00,bosch_acc_x,-5826.0,SMART_DATA,0,0
2026-01-13 14:18:39.279000+00:00,bosch_acc_x,-6293.0,SMART_DATA,0,0
2026-01-13 14:18:39.299000+00:00,bosch_acc_x,-5854.0,SMART_DATA,0,0
2026-01-13 14:18:39.319000+00:00,bosch_acc_x,-5478.0,SMART_DATA,0,0
2026-01-13 14:18:39.339000+00:00,bosch_acc_x,-5441.0,SMART_DATA,0,0
2026-01-13 14:18:39.359000+00:00,bosch_acc_x,-5648.0,SMART_DATA,0,0
2026-01-13 14:18:39.379000+00:00,bosch_acc_x,-5761.0,SMART_DATA,0,0
2026-01-13 14:18:39.399000+00:00,bosch_acc_x,-5331.0,SMART_DATA,0,0
2026-01-13 14:18:39.420000+00:00,bosch_acc_x,-4685.0,SMART_DATA,0,0
2026-01-13 14:18:39.440000+00:00,bosch_acc_x,-4184.0,SMART_DATA,0,0
2026-01-13 14:18:39.460000+00:00,bosch_acc_x,-3783.0,SMART_DATA,0,0
2026-01-13 14:18:39.480000+00:00,bosch_acc_x,-3597.0,SMART_DATA,0,0
2026-01-13 14:18:39.500000+00:00,bosch_acc_x,-3590.0,SMART_DATA,0,0
2026-01-13 14:18:39.520000+00:00,bosch_acc_x,-3564.0,SMART_DATA,0,0
2026-01-13 14:18:39.540000+00:00,bosch_acc_x,-3633.0,SMART_DATA,0,0
2026-01-13 14:18:39.560000+00:00,bosch_acc_x,-3464.0,SMART_DATA,0,0
2026-01-13 14:18:39.580000+00:00,bosch_acc_x,-3260.0,SMART_DATA,0,0
2026-01-13 14:18:39.600000+00:00,bosch_acc_x,-3234.0,SMART_DATA,0,0
2026-01-13 14:18:39.620000+00:00,bosch_acc_x,-3323.0,SMART_DATA,0,0
2026-01-13 14:18:39.641000+00:00,bosch_acc_x,-3363.0,SMART_DATA,0,0
2026-01-13 14:18:39.661000+00:00,bosch_acc_x,-3446.0,SMART_DATA,0,0
2026-01-13 14:18:39.681000+00:00,bosch_acc_x,-3646.0,SMART_DATA,0,0
2026-01-13 14:18:39.701000+00:00,bosch_acc_x,-3727.0,SMART_DATA,0,0
2026-01-13 14:18:39.721000+00:00,bosch_acc_x,-3653.0,SMART_DATA,0,0
2026-01-13 14:18:39.741000+00:00,bosch_acc_x,-3664.0,SMART_DATA,0,0
2026-01-13 14:18:39.761000+00:00,bosch_acc_x,-3798.0,SMART_DATA,0,0
2026-01-13 14:18:39.781000+00:00,bosch_acc_x,-4204.0,SMART_DATA,0,0
2026-01-13 14:18:39.801000+00:00,bosch_acc_x,-4591.0,SMART_DATA,0,0
2026-01-13 14:18:39.821000+00:00,bosch_acc_x,-4742.0,SMART_DATA,0,0
2026-01-13 14:18:39.841000+00:00,bosch_acc_x,-5524.0,SMART_DATA,0,0
2026-01-13 14:18:39.861000+00:00,bosch_acc_x,-6394.0,SMART_DATA,0,0
2026-01-13 14:18:39.882000+00:00,bosch_acc_x,-6039.0,SMART_DATA,0,0
2026-01-13 14:18:39.902000+00:00,bosch_acc_x,-5264.0,SMART_DATA,0,0
2026-01-13 14:18:39.922000+00:00,bosch_acc_x,-4702.0,SMART_DATA,0,0
2026-01-13 14:18:39.942000+00:00,bosch_acc_x,-4825.0,SMART_DATA,0,0
2026-01-13 14:18:39.962000+00:00,bosch_acc_x,-5914.0,SMART_DATA,0,0
2026-01-13 14:18:39.982000+00:00,bosch_acc_x,-6309.0,SMART_DATA,0,0
2026-01-13 14:18:40.002000+00:00,bosch_acc_x,-6296.0,SMART_DATA,0,0
2026-01-13 14:18:40.022000+00:00,bosch_acc_x,-6325.0,SMART_DATA,0,0
2026-01-13 14:18:40.042000+00:00,bosch_acc_x,-6169.0,SMART_DATA,0,0
2026-01-13 14:18:40.062000+00:00,bosch_acc_x,-5708.0,SMART_DATA,0,0
2026-01-13 14:18:40.082000+00:00,bosch_acc_x,-5052.0,SMART_DATA,0,0
2026-01-13 14:18:40.102000+00:00,bosch_acc_x,-4636.0,SMART_DATA,0,0
2026-01-13 14:18:40.123000+00:00,bosch_acc_x,-4379.0,SMART_DATA,0,0
2026-01-13 14:18:40.143000+00:00,bosch_acc_x,-4239.0,SMART_DATA,0,0
2026-01-13 14:18:40.163000+00:00,bosch_acc_x,-4144.0,SMART_DATA,0,0
2026-01-13 14:18:40.183000+00:00,bosch_acc_x,-3964.0,SMART_DATA,0,0
2026-01-13 14:18:40.203000+00:00,bosch_acc_x,-3801.0,SMART_DATA,0,0
2026-01-13 14:18:40.223000+00:00,bosch_acc_x,-3653.0,SMART_DATA,0,0
2026-01-13 14:18:40.243000+00:00,bosch_acc_x,-3515.0,SMART_DATA,0,0
2026-01-13 14:18:40.263000+00:00,bosch_acc_x,-3460.0,SMART_DATA,0,0
2026-01-13 14:18:40.283000+00:00,bosch_acc_x,-3273.0,SMART_DATA,0,0
2026-01-13 14:18:40.303000+00:00,bosch_acc_x,-3120.0,SMART_DATA,0,0
2026-01-13 14:18:40.323000+00:00,bosch_acc_x,-3181.0,SMART_DATA,0,0
2026-01-13 14:18:40.344000+00:00,bosch_acc_x,-3254.0,SMART_DATA,0,0
2026-01-13 14:18:40.364000+00:00,bosch_acc_x,-3246.0,SMART_DATA,0,0
2026-01-13 14:18:40.384000+00:00,bosch_acc_x,-3088.0,SMART_DATA,0,0
2026-01-13 14:18:40.404000+00:00,bosch_acc_x,-2864.0,SMART_DATA,0,0
2026-01-13 14:18:40.424000+00:00,bosch_acc_x,-2880.0,SMART_DATA,0,0
2026-01-13 14:18:40.444000+00:00,bosch_acc_x,-3060.0,SMART_DATA,0,0
2026-01-13 14:18:40.464000+00:00,bosch_acc_x,-3481.0,SMART_DATA,0,0
2026-01-13 14:18:40.484000+00:00,bosch_acc_x,-4118.0,SMART_DATA,0,0
2026-01-13 14:18:40.504000+00:00,bosch_acc_x,-4531.0,SMART_DATA,0,0
2026-01-13 14:18:40.524000+00:00,bosch_acc_x,-4732.0,SMART_DATA,0,0
2026-01-13 14:18:40.544000+00:00,bosch_acc_x,-4566.0,SMART_DATA,0,0
2026-01-13 14:18:40.565000+00:00,bosch_acc_x,-4502.0,SMART_DATA,0,0
2026-01-13 14:18:40.585000+00:00,bosch_acc_x,-4828.0,SMART_DATA,0,0
2026-01-13 14:18:40.605000+00:00,bosch_acc_x,-5384.0,SMART_DATA,0,0
2026-01-13 14:18:40.625000+00:00,bosch_acc_x,-6372.0,SMART_DATA,0,0
2026-01-13 14:18:40.645000+00:00,bosch_acc_x,-7475.0,SMART_DATA,0,0
2026-01-13 14:18:40.665000+00:00,bosch_acc_x,-7599.0,SMART_DATA,0,0
2026-01-13 14:18:40.685000+00:00,bosch_acc_x,-6944.0,SMART_DATA,0,0
2026-01-13 14:18:40.705000+00:00,bosch_acc_x,-6224.0,SMART_DATA,0,0
2026-01-13 14:18:40.725000+00:00,bosch_acc_x,-4949.0,SMART_DATA,0,0
2026-01-13 14:18:40.745000+00:00,bosch_acc_x,-3666.0,SMART_DATA,0,0
2026-01-13 14:18:40.765000+00:00,bosch_acc_x,-2869.0,SMART_DATA,0,0
2026-01-13 14:18:40.785000+00:00,bosch_acc_x,-2316.0,SMART_DATA,0,0
2026-01-13 14:18:40.806000+00:00,bosch_acc_x,-1967.0,SMART_DATA,0,0
2026-01-13 14:18:40.826000+00:00,bosch_acc_x,-1493.0,SMART_DATA,0,0
2026-01-13 14:18:40.846000+00:00,bosch_acc_x,-1164.0,SMART_DATA,0,0
2026-01-13 14:18:40.866000+00:00,bosch_acc_x,-1310.0,SMART_DATA,0,0
2026-01-13 14:18:40.886000+00:00,bosch_acc_x,-1888.0,SMART_DATA,0,0
2026-01-13 14:18:40.906000+00:00,bosch_acc_x,-2175.0,SMART_DATA,0,0
2026-01-13 14:18:40.926000+00:00,bosch_acc_x,-2537.0,SMART_DATA,0,0
2026-01-13 14:18:40.946000+00:00,bosch_acc_x,-3219.0,SMART_DATA,0,0
2026-01-13 14:18:40.966000+00:00,bosch_acc_x,-3877.0,SMART_DATA,0,0
2026-01-13 14:18:40.986000+00:00,bosch_acc_x,-4279.0,SMART_DATA,0,0
2026-01-13 14:18:41.006000+00:00,bosch_acc_x,-4816.0,SMART_DATA,0,0
2026-01-13 14:18:41.027000+00:00,bosch_acc_x,-6476.0,SMART_DATA,0,0
2026-01-13 14:18:41.047000+00:00,bosch_acc_x,-9647.0,SMART_DATA,0,0
2026-01-13 14:18:41.067000+00:00,bosch_acc_x,-11636.0,SMART_DATA,0,0
2026-01-13 14:18:41.087000+00:00,bosch_acc_x,-10424.0,SMART_DATA,0,0
2026-01-13 14:18:41.107000+00:00,bosch_acc_x,-8652.0,SMART_DATA,0,0
2026-01-13 14:18:41.127000+00:00,bosch_acc_x,-7562.0,SMART_DATA,0,0
2026-01-13 14:18:41.147000+00:00,bosch_acc_x,-5814.0,SMART_DATA,0,0
2026-01-13 14:18:41.167000+00:00,bosch_acc_x,-3480.0,SMART_DATA,0,0
2026-01-13 14:18:41.187000+00:00,bosch_acc_x,-1355.0,SMART_DATA,0,0
2026-01-13 14:18:41.207000+00:00,bosch_acc_x,-1987.0,SMART_DATA,0,0
2026-01-13 14:18:41.227000+00:00,bosch_acc_x,-2681.0,SMART_DATA,0,0
2026-01-13 14:18:41.248000+00:00,bosch_acc_x,-3453.0,SMART_DATA,0,0
2026-01-13 14:18:41.268000+00:00,bosch_acc_x,-5352.0,SMART_DATA,0,0
2026-01-13 14:18:41.288000+00:00,bosch_acc_x,-9769.0,SMART_DATA,0,0
2026-01-13 14:18:41.308000+00:00,bosch_acc_x,-15836.0,SMART_DATA,0,0
2026-01-13 14:18:41.328000+00:00,bosch_acc_x,-17595.0,SMART_DATA,0,0
2026-01-13 14:18:41.348000+00:00,bosch_acc_x,-18003.0,SMART_DATA,0,0
2026-01-13 14:18:41.368000+00:00,bosch_acc_x,-12861.0,SMART_DATA,0,0
2026-01-13 14:18:41.388000+00:00,bosch_acc_x,-7033.0,SMART_DATA,0,0
2026-01-13 14:18:41.408000+00:00,bosch_acc_x,-4556.0,SMART_DATA,0,0
2026-01-13 14:18:41.428000+00:00,bosch_acc_x,-2883.0,SMART_DATA,0,0
2026-01-13 14:18:41.449000+00:00,bosch_acc_x,-1285.0,SMART_DATA,0,0
2026-01-13 14:18:41.469000+00:00,bosch_acc_x,-5006.0,SMART_DATA,0,0
2026-01-13 14:18:41.489000+00:00,bosch_acc_x,-4357.0,SMART_DATA,0,0
2026-01-13 14:18:41.509000+00:00,bosch_acc_x,-4327.0,SMART_DATA,0,0
2026-01-13 14:18:41.529000+00:00,bosch_acc_x,-4960.0,SMART_DATA,0,0
2026-01-13 14:18:41.549000+00:00,bosch_acc_x,-84.0,SMART_DATA,0,0
2026-01-13 14:18:41.569000+00:00,bosch_acc_x,-3811.0,SMART_DATA,0,0
2026-01-13 14:18:41.589000+00:00,bosch_acc_x,-6397.0,SMART_DATA,0,0
2026-01-13 14:18:41.609000+00:00,bosch_acc_x,-9140.0,SMART_DATA,0,0
2026-01-13 14:18:41.629000+00:00,bosch_acc_x,852.0,SMART_DATA,0,0
2026-01-13 14:18:41.649000+00:00,bosch_acc_x,14698.0,SMART_DATA,0,0
2026-01-13 14:18:41.670000+00:00,bosch_acc_x,3344.0,SMART_DATA,0,0
2026-01-13 14:18:41.690000+00:00,bosch_acc_x,-13702.0,SMART_DATA,0,0
2026-01-13 14:18:41.710000+00:00,bosch_acc_x,-14645.0,SMART_DATA,0,0
2026-01-13 14:18:41.730000+00:00,bosch_acc_x,-8479.0,SMART_DATA,0,0
2026-01-13 14:18:41.750000+00:00,bosch_acc_x,-5398.0,SMART_DATA,0,0
2026-01-13 14:18:41.770000+00:00,bosch_acc_x,-5119.0,SMART_DATA,0,0
2026-01-13 14:18:41.790000+00:00,bosch_acc_x,-3619.0,SMART_DATA,0,0
2026-01-13 14:18:41.810000+00:00,bosch_acc_x,-1885.0,SMART_DATA,0,0
2026-01-13 14:18:41.830000+00:00,bosch_acc_x,-363.0,SMART_DATA,0,0
2026-01-13 14:18:41.850000+00:00,bosch_acc_x,-468.0,SMART_DATA,0,0
2026-01-13 14:18:41.870000+00:00,bosch_acc_x,-1089.0,SMART_DATA,0,0
2026-01-13 14:18:41.891000+00:00,bosch_acc_x,-1904.0,SMART_DATA,0,0
2026-01-13 14:18:41.911000+00:00,bosch_acc_x,-2769.0,SMART_DATA,0,0
2026-01-13 14:18:41.931000+00:00,bosch_acc_x,-3614.0,SMART_DATA,0,0
2026-01-13 14:18:41.951000+00:00,bosch_acc_x,-4411.0,SMART_DATA,0,0
2026-01-13 14:18:41.971000+00:00,bosch_acc_x,-4471.0,SMART_DATA,0,0
2026-01-13 14:18:41.991000+00:00,bosch_acc_x,-4449.0,SMART_DATA,0,0
2026-01-13 14:18:42.011000+00:00,bosch_acc_x,-4574.0,SMART_DATA,0,0
2026-01-13 14:18:42.031000+00:00,bosch_acc_x,-4465.0,SMART_DATA,0,0
2026-01-13 14:18:42.051000+00:00,bosch_acc_x,-4696.0,SMART_DATA,0,0
2026-01-13 14:18:42.071000+00:00,bosch_acc_x,-5121.0,SMART_DATA,0,0
2026-01-13 14:18:42.091000+00:00,bosch_acc_x,-5065.0,SMART_DATA,0,0
2026-01-13 14:18:42.112000+00:00,bosch_acc_x,-4051.0,SMART_DATA,0,0
2026-01-13 14:18:42.132000+00:00,bosch_acc_x,-3056.0,SMART_DATA,0,0
2026-01-13 14:18:42.152000+00:00,bosch_acc_x,-2089.0,SMART_DATA,0,0
2026-01-13 14:18:42.172000+00:00,bosch_acc_x,-1508.0,SMART_DATA,0,0
2026-01-13 14:18:42.192000+00:00,bosch_acc_x,-1099.0,SMART_DATA,0,0
2026-01-13 14:18:42.212000+00:00,bosch_acc_x,-1559.0,SMART_DATA,0,0
2026-01-13 14:18:42.232000+00:00,bosch_acc_x,-2405.0,SMART_DATA,0,0
2026-01-13 14:18:42.252000+00:00,bosch_acc_x,-3232.0,SMART_DATA,0,0
2026-01-13 14:18:42.272000+00:00,bosch_acc_x,-3925.0,SMART_DATA,0,0
2026-01-13 14:18:42.292000+00:00,bosch_acc_x,-3897.0,SMART_DATA,0,0
2026-01-13 14:18:42.312000+00:00,bosch_acc_x,-2984.0,SMART_DATA,0,0
2026-01-13 14:18:42.332000+00:00,bosch_acc_x,-3244.0,SMART_DATA,0,0
2026-01-13 14:18:42.353000+00:00,bosch_acc_x,-3745.0,SMART_DATA,0,0
