# Detection Metadata
detection_timestamp_utc,detection_timestamp_local,timezone_offset_hours,confidence,fall_detected,participant_name,participant_gender
2026-01-13T14:15:05.852842+00:00,2026-01-13T16:15:05.852842+00:00,2.0,0.000809526420198381,False,Sato_1,0

# Sensor Data
time,field,value,measurement,prediction,participant_gender
2026-01-13 14:14:56.286000+00:00,bosch_acc_x,-763.0,SMART_DATA,0,0
2026-01-13 14:14:56.306000+00:00,bosch_acc_x,-644.0,SMART_DATA,0,0
2026-01-13 14:14:56.326000+00:00,bosch_acc_x,-459.0,SMART_DATA,0,0
2026-01-13 14:14:56.346000+00:00,bosch_acc_x,-633.0,SMART_DATA,0,0
2026-01-13 14:14:56.367000+00:00,bosch_acc_x,-204.0,SMART_DATA,0,0
2026-01-13 14:14:56.387000+00:00,bosch_acc_x,-429.0,SMART_DATA,0,0
2026-01-13 14:14:56.407000+00:00,bosch_acc_x,-494.0,SMART_DATA,0,0
2026-01-13 14:14:56.427000+00:00,bosch_acc_x,-317.0,SMART_DATA,0,0
2026-01-13 14:14:56.447000+00:00,bosch_acc_x,-243.0,SMART_DATA,0,0
2026-01-13 14:14:56.467000+00:00,bosch_acc_x,-416.0,SMART_DATA,0,0
2026-01-13 14:14:56.487000+00:00,bosch_acc_x,-237.0,SMART_DATA,0,0
2026-01-13 14:14:56.507000+00:00,bosch_acc_x,248.0,SMART_DATA,0,0
2026-01-13 14:14:56.527000+00:00,bosch_acc_x,473.0,SMART_DATA,0,0
2026-01-13 14:14:56.547000+00:00,bosch_acc_x,493.0,SMART_DATA,0,0
2026-01-13 14:14:56.567000+00:00,bosch_acc_x,341.0,SMART_DATA,0,0
2026-01-13 14:14:56.587000+00:00,bosch_acc_x,42.0,SMART_DATA,0,0
2026-01-13 14:14:56.608000+00:00,bosch_acc_x,28.0,SMART_DATA,0,0
2026-01-13 14:14:56.628000+00:00,bosch_acc_x,-58.0,SMART_DATA,0,0
2026-01-13 14:14:56.648000+00:00,bosch_acc_x,-102.0,SMART_DATA,0,0
2026-01-13 14:14:56.668000+00:00,bosch_acc_x,-131.0,SMART_DATA,0,0
2026-01-13 14:14:56.688000+00:00,bosch_acc_x,-156.0,SMART_DATA,0,0
2026-01-13 14:14:56.708000+00:00,bosch_acc_x,-254.0,SMART_DATA,0,0
2026-01-13 14:14:56.728000+00:00,bosch_acc_x,-331.0,SMART_DATA,0,0
2026-01-13 14:14:56.748000+00:00,bosch_acc_x,-277.0,SMART_DATA,0,0
2026-01-13 14:14:56.768000+00:00,bosch_acc_x,-235.0,SMART_DATA,0,0
2026-01-13 14:14:56.788000+00:00,bosch_acc_x,-267.0,SMART_DATA,0,0
2026-01-13 14:14:56.808000+00:00,bosch_acc_x,-226.0,SMART_DATA,0,0
2026-01-13 14:14:56.828000+00:00,bosch_acc_x,-146.0,SMART_DATA,0,0
2026-01-13 14:14:56.849000+00:00,bosch_acc_x,-44.0,SMART_DATA,0,0
2026-01-13 14:14:56.869000+00:00,bosch_acc_x,16.0,SMART_DATA,0,0
2026-01-13 14:14:56.889000+00:00,bosch_acc_x,-9.0,SMART_DATA,0,0
2026-01-13 14:14:56.909000+00:00,bosch_acc_x,-9.0,SMART_DATA,0,0
2026-01-13 14:14:56.929000+00:00,bosch_acc_x,-64.0,SMART_DATA,0,0
2026-01-13 14:14:56.949000+00:00,bosch_acc_x,-148.0,SMART_DATA,0,0
2026-01-13 14:14:56.969000+00:00,bosch_acc_x,-192.0,SMART_DATA,0,0
2026-01-13 14:14:56.989000+00:00,bosch_acc_x,-148.0,SMART_DATA,0,0
2026-01-13 14:14:57.009000+00:00,bosch_acc_x,-137.0,SMART_DATA,0,0
2026-01-13 14:14:57.029000+00:00,bosch_acc_x,-148.0,SMART_DATA,0,0
2026-01-13 14:14:57.049000+00:00,bosch_acc_x,-157.0,SMART_DATA,0,0
2026-01-13 14:14:57.069000+00:00,bosch_acc_x,-171.0,SMART_DATA,0,0
2026-01-13 14:14:57.090000+00:00,bosch_acc_x,-163.0,SMART_DATA,0,0
2026-01-13 14:14:57.110000+00:00,bosch_acc_x,-183.0,SMART_DATA,0,0
2026-01-13 14:14:57.130000+00:00,bosch_acc_x,-177.0,SMART_DATA,0,0
2026-01-13 14:14:57.150000+00:00,bosch_acc_x,-138.0,SMART_DATA,0,0
2026-01-13 14:14:57.170000+00:00,bosch_acc_x,-118.0,SMART_DATA,0,0
2026-01-13 14:14:57.190000+00:00,bosch_acc_x,-136.0,SMART_DATA,0,0
2026-01-13 14:14:57.210000+00:00,bosch_acc_x,-165.0,SMART_DATA,0,0
2026-01-13 14:14:57.230000+00:00,bosch_acc_x,-193.0,SMART_DATA,0,0
2026-01-13 14:14:57.250000+00:00,bosch_acc_x,-177.0,SMART_DATA,0,0
2026-01-13 14:14:57.270000+00:00,bosch_acc_x,-145.0,SMART_DATA,0,0
2026-01-13 14:14:57.290000+00:00,bosch_acc_x,-117.0,SMART_DATA,0,0
2026-01-13 14:14:57.311000+00:00,bosch_acc_x,-129.0,SMART_DATA,0,0
2026-01-13 14:14:57.331000+00:00,bosch_acc_x,-118.0,SMART_DATA,0,0
